location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Kabab Magic","https://www.zomato.com/bangalore/kabab-magic-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=11","080 26490895","North Indian, Chinese","Average ₹400 for two people (approx.)","Highlights
        
            Outdoor Seating","Pocket friendly","3.7/5                                                    
                                                
                                                
                                                    463  votes                                                
												·","Today  1:30 PM to 3 PM, 5:30 PM to 11 PM","null","Grilled Chicken,                                         
                                                                            
                                            Chicken Grill,                                         
                                                                            
                                            Shawarma Chicken Roll,                                         
                                                                            
                                            Chicken Kebab,                                         
                                                                            
                                            Biryani Combo,                                         
                                                                            
                                            Tandoori Chicken,                                         
                                                                            
                                            Pulpy Grape Juice","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Rooftop Ambience","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Starbucks Coffee","https://www.zomato.com/bangalore/starbucks-coffee-jp-nagar","","","+91 9663994264","Cafe","Average ₹800 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.9/5                                                    
                                                
                                                
                                                    255  votes                                                
												·","Today  9 AM to 11 PM","Drip brewed coffee, espresso-based hot drinks and cold coffees","Coffee,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Velvet Cake,                                         
                                                                            
                                            White Chocolate Mocha,                                         
                                                                            
                                            Vanilla Latte,                                         
                                                                            
                                            Hazelnut Latte,                                         
                                                                            
                                            Cappuccino","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor,                                         
                                                                            
                                            Outdoor Seating","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Fattoush","https://www.zomato.com/bangalore/fattoush-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=8","080 49653338","Arabian, North Indian, Chinese","Average ₹900 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Buffet","Great buffets","3.8/5                                                    
                                                
                                                
                                                    494  votes                                                
												·","Today  12 Noon to 12 Midnight","null","Paneer Lababdar,                                         
                                                                            
                                            Fattoush,                                         
                                                                            
                                            Veg Biryani,                                         
                                                                            
                                            Dragon Chicken,                                         
                                                                            
                                            Dal Makhani,                                         
                                                                            
                                            Chicken Kebab,                                         
                                                                            
                                            Bbq Chicken","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Mandi","https://www.zomato.com/bangalore/mandi-jp-nagar","","","080 26581432","North Indian","Average ₹800 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Buffet","null","3.4/5                                                    
                                                
                                                
                                                    468  votes                                                
												·","Today  12 Noon to 3:30 PM, 7:30 PM to 10:30 PM","null","Phirni,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Butter Naan,                                         
                                                                            
                                            Fruit Salad,                                         
                                                                            
                                            Hara Bhara Kebab,                                         
                                                                            
                                            Gajar Ka Halwa,                                         
                                                                            
                                            Veg Buffet","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Friendly Staff","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Spicy Tree","https://www.zomato.com/bangalore/spicy-tree-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=4","080 41200145","North Indian, Chinese, Thai","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","2.5/5                                                    
                                                
                                                
                                                    44  votes                                                
												·","Today  12 Noon to 4:30 PM, 6:30 PM to 11 PM","null","Chicken Dum Biryani,                                         
                                                                            
                                            Chicken Momos","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Pepper's","https://www.zomato.com/bangalore/peppers-1-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=14","null","North Indian","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.5/5                                                    
                                                
                                                
                                                    29  votes                                                
												·","Today  11:30 AM to 1 AM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Parkview","https://www.zomato.com/bangalore/parkview-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=3","080 41509991","South Indian, North Indian, Chinese","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.6/5                                                    
                                                
                                                
                                                    Based on 79 votes                                                
												·","Today  7 AM to 10 PM","null","Paneer Hyderabadi,                                         
                                                                            
                                            Breakfast,                                         
                                                                            
                                            Masala Dosa,                                         
                                                                            
                                            Mughlai Biryani,                                         
                                                                            
                                            Idli Vada,                                         
                                                                            
                                            Coffee","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Faasos","https://www.zomato.com/bangalore/faasos-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=3","+91 8880803939","Fast Food, North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.4/5                                                    
                                                
                                                
                                                    157  votes                                                
												·","Today  9 AM to 1 AM","null","Chocolate Fantasy,                                         
                                                                            
                                            Cheesy Corn Salsa Wrap,                                         
                                                                            
                                            Chicken Rice,                                         
                                                                            
                                            Masala Paneer Tikka Wrap,                                         
                                                                            
                                            Egg Roll,                                         
                                                                            
                                            Mushroom Wrap","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Hot Pot Restaurant","https://www.zomato.com/bangalore/hot-pot-restaurant-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=16","+91 9966194653","Chinese, Andhra, South Indian, North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 4 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Tandoor Garden","https://www.zomato.com/bangalore/tandoor-garden-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=14","+91 9141678224","North Indian, Chinese","Average ₹250 for two people (approx.)","null","null","2.8/5                                                    
                                                
                                                
                                                    27  votes                                                
												·","Today  12 Noon to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Athithi","https://www.zomato.com/bangalore/athithi-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=8","080 41507671","Andhra, Biryani, Chinese, North Indian","Average ₹650 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.7/5                                                    
                                                
                                                
                                                    Based on 83 votes                                                
												·","Today  11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM","null","Guntur Chicken,                                         
                                                                            
                                            Mutton Biryani,                                         
                                                                            
                                            Chicken Biryani","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","The Egg Factory","https://www.zomato.com/bangalore/the-egg-factory-jp-nagar","","","080 49653157","Continental, American","Average ₹650 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","Great breakfasts","3.7/5                                                    
                                                
                                                
                                                    1077  votes                                                
												·","Today  8 AM to 10:30 PM","Egg lovers, this is the place for you !!","Breakfast,                                         
                                                                            
                                            Caramel Custard,                                         
                                                                            
                                            Penne Alfredo,                                         
                                                                            
                                            Egg Paratha,                                         
                                                                            
                                            Lime Soda,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Huevos Rancheros","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Comfortable Seating,                                         
                                                                            
                                            Decor,                                         
                                                                            
                                            Outdoor Seating","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","New Royal Treat","https://www.zomato.com/bangalore/new-royal-treat-bannerghatta-road","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=6","+91 7676992244","North Indian, Chinese","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Wallet Accepted","null","2.5/5                                                    
                                                
                                                
                                                    54  votes                                                
												·","Today  12 Noon to 11 PM","null","Chicken Biryani,                                         
                                                                            
                                            Tandoori Chicken","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Sri Sai Sagar","https://www.zomato.com/bangalore/sri-sai-sagar-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=10","+91 8904849100","South Indian, North Indian, Chinese","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Brown Crunches","https://www.zomato.com/bangalore/brown-crunches-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=4","+91 8296488973","Bakery, Cafe, Desserts","Average ₹250 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.4/5                                                    
                                                
                                                
                                                    16  votes                                                
												·","Today  12 Noon to 8 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","The Yellow Submarine","https://www.zomato.com/bangalore/the-yellow-submarine-bannerghatta-road","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=9","+91 8722147555","Continental, Chinese, North Indian, Pizza, Thai","Average ₹1,000 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    

            Smoking Area","null","3.0/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  12 Noon to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Shri Shyam Thali","https://www.zomato.com/bangalore/shri-shyam-thali-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=4","+91 9972568731","North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.6/5                                                    
                                                
                                                
                                                    37  votes                                                
												·","Today  11:30 AM to 4 PM, 7 PM to 11 PM","null","Dal Bati Churma","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Adiga Sweets","https://www.zomato.com/bangalore/adiga-sweets-jayanagar","","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone&page=4","+91 9480494280","Mithai, Beverages","Average ₹200 for two people (approx.)","Highlights
                
        
        
                Takeaway Only
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone","Cucumber Town","https://www.zomato.com/bangalore/cucumber-town-btm","","https://www.zomato.com/bangalore/delivery-in-jp-nagar?ref_page=subzone&page=6","null","Kerala, North Indian","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                                Serves Non Veg","null","3.8/5                                                    
                                                
                                                
                                                    196  votes                                                
												·","Today  12:30 PM to 11:30 PM","null","Appam,                                         
                                                                            
                                            Prawn Fry,                                         
                                                                            
                                            Erachi Puttu,                                         
                                                                            
                                            Chicken Biryani,                                         
                                                                            
                                            Egg Roast,                                         
                                                                            
                                            Meen Pollichathu,                                         
                                                                            
                                            Vazhayila Kizhi Biryani","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Arun Icecreams","https://www.zomato.com/bangalore/arun-icecreams-jp-nagar","","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 8147522842","Ice Cream","Average ₹200 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor SeatingDesserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10:30 AM to 9:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","A.S House","https://www.zomato.com/bangalore/a-s-house-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=6","+91 7829366110","Mughlai, Biryani","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.8/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  11:30 AM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Tasty Bites","https://www.zomato.com/bangalore/tasty-bites-1-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=2","+91 9980621655","North Indian","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.5/5                                                    
                                                
                                                
                                                    182  votes                                                
												·","Today  12 Noon to 4:30 PM, 6:30 PM to 10:30 PM","null","Kheer,                                         
                                                                            
                                            Lassi,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Custard,                                         
                                                                            
                                            Paneer Bhurji,                                         
                                                                            
                                            Aloo Paratha,                                         
                                                                            
                                            Pakoda","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Badami Biryani House","https://www.zomato.com/bangalore/badami-biryani-house-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=15","+91 9980021200","Biryani, North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Wallet Accepted","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Melt - Eden Park","https://www.zomato.com/bangalore/melt-eden-park-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=5","+91 8880845845","North Indian, Chinese, Thai, Continental","Average ₹1,000 for two people (approx.)","Highlights
        
            Buffet","null","3.1/5                                                    
                                                
                                                
                                                    Based on 17 votes                                                
												·","Today  12:30 PM to 3:30 PM, 7 PM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Ma-Arya Family Restaurant","https://www.zomato.com/bangalore/ma-arya-family-restaurant-btm","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=16","+91 9632102355","Biryani, South Indian, North Indian, Chinese, Andhra","Average ₹600 for two people (approx.)","Highlights
                
                Breakfast","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Karavali Garden","https://www.zomato.com/bangalore/karavali-garden-jp-nagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=7","080 22449899","Andhra, Chinese","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10:30 AM to 3 PM, 6:30 PM to 10:30 PM","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone","Cafe Hops","https://www.zomato.com/bangalore/cafe-hops-jp-nagar","","https://www.zomato.com/bangalore/jp-nagar-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9900222371","Desserts, Bakery","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.3/5                                                    
                                                
                                                
                                                    9  votes                                                
												·","Today  24 Hours","null","null","null","null","null"
"JP Nagar                        (314 places)","https://www.zomato.com/bangalore/jp-nagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone","Madhura Bhavan","https://www.zomato.com/bangalore/madhura-bhavan-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-jp-nagar?ref_page=subzone&page=13","+91 9972099123","South Indian","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Serves Jain Food","null","3.4/5                                                    
                                                
                                                
                                                    Based on 18 votes                                                
												·","Today  7:30 AM to 9:30 PM","null","null","null","null","null"
