location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Shalimar","https://www.zomato.com/bangalore/shalimar-indiranagar","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=2","080 49652143","North Indian, Chinese, Seafood","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaLive Sports ScreeningRooftop","Super seafood","3.7/5                                                    
                                                
                                                
                                                    Based on 94 votes                                                
												·","Today  11 AM to 11 PM","null","Chicken Ghee Roast,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Neer Dosa,                                         
                                                                            
                                            Peanut Masala","Prompt Service","Decor,                                         
                                                                            
                                            Rooftop Ambience","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone","Om Shakti Hotel","https://www.zomato.com/bangalore/om-shakti-hotel-airport-road","","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone&page=19","+91 9844973644","South Indian","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  7:30 AM to 4:30 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-indiranagar?ref_page=subzone","","","null","https://www.zomato.com/bangalore/delivery-in-indiranagar?ref_page=subzone&page=15","","","","","","","","","","","",""
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?category=11&ref_page=subzone","","","null","https://www.zomato.com/bangalore/indiranagar-restaurants?category=11&ref_page=subzone&page=2","","","","","","","","","","","",""
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-indiranagar?ref_page=subzone","Drink King","https://www.zomato.com/bangalore/drink-king-indiranagar","","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-indiranagar?ref_page=subzone&page=6","+91 8050003131","Beverages, Juices","Average ₹250 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 10 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Shreedevi","https://www.zomato.com/bangalore/shreedevi-indiranagar","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=2","080 25283499","North Indian, Andhra, Chinese","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.4/5                                                    
                                                
                                                
                                                    96  votes                                                
												·","Today  11:30 AM to 4 PM, 6:30 PM to 10:30 PM","null","Mutton Biryani,                                         
                                                                            
                                            Andhra Meal,                                         
                                                                            
                                            Butter Chicken,                                         
                                                                            
                                            Chilli Chicken","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Oven Fresh","https://www.zomato.com/bangalore/oven-fresh-1-domlur","","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone&page=4","080 33013123","Bakery, Fast Food","Average ₹550 for two people (approx.)","Highlights
        
            Restricted EntryDesserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-indiranagar?ref_page=subzone","SipMeal","https://www.zomato.com/bangalore/sipmeal-indiranagar","","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-indiranagar?ref_page=subzone&page=5","+91 7760195016","Healthy Food, Beverages","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 12 Midnight","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?category=11&ref_page=subzone","Hangover","https://www.zomato.com/bangalore/hangover-indiranagar","","","080 49653264","Thai, Chinese, North Indian, Continental","Average ₹1,500 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Live MusicValet Parking AvailableSmoking AreaNightlifeOutdoor SeatingWifiLive Sports Screening","Live sports screenings
 
            Best bars & pubs","3.7/5                                                    
                                                
                                                
                                                    941  votes                                                
												·","Today  12 Noon to 1 AM","null","Bbq Chicken Pizza,                                         
                                                                            
                                            Long Island Iced Tea,                                         
                                                                            
                                            Fiery Chicken,                                         
                                                                            
                                            Stuffed Mushroom,                                         
                                                                            
                                            Supreme Pizza,                                         
                                                                            
                                            Ice Tea,                                         
                                                                            
                                            Blueberry Cheesecake","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Decor,                                         
                                                                            
                                            Dj,                                         
                                                                            
                                            Rooftop Ambience","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Lazy Suzy","https://www.zomato.com/bangalore/lazy-suzy-indiranagar","","","080 25272737","Cafe, European, Pizza, Bakery, Desserts","Average ₹1,100 for two people (approx.)","Highlights
        
            Outdoor SeatingAll Day BreakfastDesserts and Bakes","Great cafes
 
            Sweet tooth","4.3/5                                                    
                                                
                                                
                                                    372  votes                                                
												·","Today  11 AM to 10:30 PM","null","Coffee,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Chocolate Pastry,                                         
                                                                            
                                            Pasta Salad,                                         
                                                                            
                                            Blueberry Pancakes,                                         
                                                                            
                                            Apple Pie,                                         
                                                                            
                                            Raspberry Cheesecake","Friendly Staff","Decor,                                         
                                                                            
                                            Lovely Ambience,                                         
                                                                            
                                            Comfortable Ambience","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Status Fine Dine","https://www.zomato.com/bangalore/status-fine-dine-airport-road","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=6","080 25229035","North Indian, Chinese","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone","Shaap","https://www.zomato.com/bangalore/shaap-indiranagar","","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone&page=6","080 49598061","Kerala","Average ₹500 for two people (approx.)","Highlights
        
            Outdoor Seating","null","3.8/5                                                    
                                                
                                                
                                                    92  votes                                                
												·","Today  12:30 PM to 10:30 PM","null","Kappa Biryani,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Beef Fry,                                         
                                                                            
                                            Fish Fry,                                         
                                                                            
                                            Duck Roast,                                         
                                                                            
                                            Fish Curry,                                         
                                                                            
                                            Chicken Curry","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?buffet=1&ref_page=subzone","Peacock","https://www.zomato.com/Peacock","","","+91 7813885886","North Indian, Mughlai, Continental","Average ₹1,400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
                                Serves Non Veg
                    
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Wine
            
    

            BuffetValet Parking Available","null","3.2/5                                                    
                                                
                                                
                                                    617  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 10:30 PM","Their elaborate buffet spread","Butter Chicken,                                         
                                                                            
                                            Mango Mousse,                                         
                                                                            
                                            Gulab Jamun,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Fish Curry,                                         
                                                                            
                                            Tangdi Kebab,                                         
                                                                            
                                            Papdi Chaat","Courteous Staff","Decor,                                         
                                                                            
                                            Comfortable Seating,                                         
                                                                            
                                            Live Music","Sarson Ka Saag Makki Di Roti, Chaats"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-indiranagar?ref_page=subzone","Chai Point","https://www.zomato.com/bangalore/chai-point-indiranagar","","https://www.zomato.com/bangalore/caf%C3%A9s-in-indiranagar?ref_page=subzone&page=2","+91 8880141000","Cafe, Fast Food","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","3.6/5                                                    
                                                
                                                
                                                    25  votes                                                
												·","Today  8 AM to 10 PM","High quality, Indian style, hot piping tea!","Ginger Chai,                                         
                                                                            
                                            Samosa,                                         
                                                                            
                                            Vada Pav,                                         
                                                                            
                                            Banana Cake","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-indiranagar?ref_page=subzone","News Cafe","https://www.zomato.com/bangalore/news-cafe-indiranagar","","https://www.zomato.com/bangalore/drinks-and-nightlife-in-indiranagar?ref_page=subzone&page=2","null","American, Continental, Italian","Average ₹1,200 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor SeatingNightlife","null","3.4/5                                                    
                                                
                                                
                                                    491  votes                                                
												·","Today  11 AM to 11:30 PM","their wide variety of cocktails","Shisha,                                         
                                                                            
                                            Nachos,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Veg Platter,                                         
                                                                            
                                            Prawn Tempura,                                         
                                                                            
                                            Mojito,                                         
                                                                            
                                            Mango Chilli Martini","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Friendly Service","Rooftop Ambience,                                         
                                                                            
                                            Rooftop Area,                                         
                                                                            
                                            Outdoor Seating","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/north-indian?ref_page=subzone","La Mirch","https://www.zomato.com/bangalore/la-mirch-indiranagar","","https://www.zomato.com/bangalore/indiranagar-restaurants/north-indian?ref_page=subzone&page=3","080 65651180","North Indian","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","","Today  24 Hours","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Venus Biryani","https://www.zomato.com/bangalore/venus-biryani-domlur","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=4","+91 9060123292","Biryani, Chinese","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.3/5                                                    
                                                
                                                
                                                    34  votes                                                
												·","Today  11:30 AM to 10:30 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone","The Grill House","https://www.zomato.com/bangalore/the-grill-house-ulsoor","","https://www.zomato.com/bangalore/dine-out-in-indiranagar?ref_page=subzone&page=14","080 40977011","American, Mexican, Italian, Steak","Average ₹1,000 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available","null","3.8/5                                                    
                                                
                                                
                                                    543  votes                                                
												·","Today  12 Noon to 11 PM","Their chicken steaks and burgers.","Buffalo Wings,                                         
                                                                            
                                            Ratatouille,                                         
                                                                            
                                            Chicken Stroganoff,                                         
                                                                            
                                            Nachos,                                         
                                                                            
                                            Beef Steak,                                         
                                                                            
                                            Chicken Steak,                                         
                                                                            
                                            Chocolate Cake","Friendly Staff,                                         
                                                                            
                                            Prompt Service","Cozy Ambience,                                         
                                                                            
                                            Decor,                                         
                                                                            
                                            Peaceful Ambience","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Cakes On Wheels","https://www.zomato.com/bangalore/cakes-on-wheels-indiranagar","","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone&page=3","+91 9901444121","Bakery","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?category=11&ref_page=subzone","Roadhouse","https://www.zomato.com/bangalore/roadhouse-indiranagar","","","080 41442121","Steak, Continental","Average ₹1,400 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Live Sports ScreeningValet Parking AvailableSmoking AreaNightlifeOutdoor Seating","null","3.6/5                                                    
                                                
                                                
                                                    919  votes                                                
												·","Today  11:30 AM to 11:30 PM","Live Performance Nights","Nachos,                                         
                                                                            
                                            Chicken Wings,                                         
                                                                            
                                            Bbq Chicken,                                         
                                                                            
                                            Pork Ribs,                                         
                                                                            
                                            Corn Quesadillas,                                         
                                                                            
                                            Draught Beer,                                         
                                                                            
                                            Veg Pizza","Friendly Staff,                                         
                                                                            
                                            Prompt Service","Karaoke Night,                                         
                                                                            
                                            Decor,                                         
                                                                            
                                            Live Music","Thai Cottage Cheese Peanut Cake, Mushroom A La Kiev, Nachos, Chilly Cheese Melt, Oriental Pizza, Pork Spare Ribs"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Chinese Fire Dragon","https://www.zomato.com/bangalore/chinese-fire-dragon-domlur","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=4","+91 8069999341","Chinese, North Indian","Average ₹550 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.1/5                                                    
                                                
                                                
                                                    Based on 7 votes                                                
												·","Today  12 Noon to 3:30 PM, 6:30 PM to 10:30 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Just Baked","https://www.zomato.com/bangalore/just-baked-ulsoor","","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone&page=4","+91 8095576337","Bakery, Desserts","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 11 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-indiranagar?ref_page=subzone","Windsor Pub","https://www.zomato.com/bangalore/windsor-pub-indiranagar","","","080 40923656","Continental, Mangalorean, South Indian","Average ₹1,200 for two people (approx.) with alcohol","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Live MusicValet Parking AvailableSmoking AreaWifiOutdoor SeatingNightlife","Romantic","4.0/5                                                    
                                                
                                                
                                                    728  votes                                                
												·","Today  11:30 AM to 3 PM, 7 PM to 11:30 PM","Excellent drinks and superb ambience.","Jerk Chicken,                                         
                                                                            
                                            Apple Strudel,                                         
                                                                            
                                            Malabar Fish Curry,                                         
                                                                            
                                            Stuffed Mushroom,                                         
                                                                            
                                            Tiramisu,                                         
                                                                            
                                            Bang Bang Prawn,                                         
                                                                            
                                            Bbq Chicken","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Classy Place,                                         
                                                                            
                                            Decor","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Cakes Corner","https://www.zomato.com/bangalore/cakes-corner-indiranagar","","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone&page=3","+91 9880069378","Bakery","Average ₹400 for two people (approx.)","Highlights
        
            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  4 PM to 8 PM","null","null","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Lakeview Milkbar","https://www.zomato.com/bangalore/lakeview-milkbar-indiranagar","","","080 25200443","Desserts, Cafe, Bakery","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor SeatingDesserts and Bakes","null","2.5/5                                                    
                                                
                                                
                                                    453  votes                                                
												·","Today  9 AM to 12 Midnight","null","Chocolate Sensation,                                         
                                                                            
                                            Brownie,                                         
                                                                            
                                            Chicken Sandwich,                                         
                                                                            
                                            Ice Cream Cake,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Chocolate Sundae,                                         
                                                                            
                                            Thick Shake","Courteous Staff","Decor","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/north-indian?ref_page=subzone","Sree Spicy Hub","https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar","","https://www.zomato.com/bangalore/indiranagar-restaurants/north-indian?ref_page=subzone&page=5","+91 8105366667","Andhra, North Indian, Biryani","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.7/5                                                    
                                                
                                                
                                                    Based on 46 votes                                                
												·","Today  12 Noon to 3:30 PM, 6:30 PM to 10:30 PM","null","Chicken Biryani","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone","Srinidhi Sagar Deluxe","https://www.zomato.com/bangalore/srinidhi-sagar-deluxe-domlur","","https://www.zomato.com/bangalore/indiranagar-restaurants/chinese?ref_page=subzone&page=4","080 25354689","South Indian, North Indian, Chinese, Street Food","Average ₹250 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.1/5                                                    
                                                
                                                
                                                    Based on 76 votes                                                
												·","Today  7:30 AM to 10:30 PM","null","Coffee,                                         
                                                                            
                                            Masala Dosa,                                         
                                                                            
                                            Gobhi Manchurian","Prompt Service","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants/north-indian?ref_page=subzone","Ammi's Biryani","https://www.zomato.com/bangalore/ammis-biryani-indiranagar","","","080 25717777","Biryani, North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.6/5                                                    
                                                
                                                
                                                    197  votes                                                
												·","Today  11 AM to 11 PM","Home-like taste with natural ingredients enhancing the flavour and aroma, meat marinated in hand-picked spices","Matka Phirni,                                         
                                                                            
                                            Chicken Hyderabadi Biryani,                                         
                                                                            
                                            Mutton Biryani,                                         
                                                                            
                                            Seekh Kebab,                                         
                                                                            
                                            Achari Aloo,                                         
                                                                            
                                            Veg Biryani,                                         
                                                                            
                                            Kheer","null","null","null"
"Indiranagar                        (412 places)","https://www.zomato.com/bangalore/indiranagar-restaurants","See more ›","https://www.zomato.com/bangalore/indiranagar-restaurants?desserts-bakes=1&ref_page=subzone","Glen's Bakehouse","https://www.zomato.com/bangalore/glens-bakehouse-indiranagar","","","080 41228773","Bakery, Desserts, Cafe","Average ₹800 for two people (approx.)","Highlights
        
            Smoking AreaOutdoor SeatingDesserts and Bakes","Great cafes","4.0/5                                                    
                                                
                                                
                                                    3573  votes                                                
												·","Today  11 AM to 12 Midnight","Their wide variety of desserts","Coffee,                                         
                                                                            
                                            Cupcake,                                         
                                                                            
                                            Breakfast,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Chocolate Fudge,                                         
                                                                            
                                            Chicken Quiche,                                         
                                                                            
                                            Barbecue Chicken Pizza","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Cute Ambience,                                         
                                                                            
                                            Lovely Ambience,                                         
                                                                            
                                            Elegant Decor","null"
