location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Visantoe","https://www.zomato.com/bangalore/visantoe-brigade-road","","","+91 7795392485","North Indian, Chinese","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Lotus Royal Cuisine","https://www.zomato.com/bangalore/lotus-royal-cuisine-residency-road","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=5","+91 8045304530","North Indian, Chinese","Average ₹750 for two people (approx.)","Highlights
        
            Wifi","null","2.9/5                                                    
                                                
                                                
                                                    6  votes                                                
												·","Today  1 PM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Bangalore Bistro","https://www.zomato.com/bangalore/bangalore-bistro-cunningham-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=20","null","Mediterranean","Average ₹1,500 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking AvailableOutdoor Seating","null","3.8/5                                                    
                                                
                                                
                                                    Based on 125 votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","null","Enchiladas,                                         
                                                                            
                                            Stuffed Mushroom,                                         
                                                                            
                                            Bruschettas Platter,                                         
                                                                            
                                            Chateaubriand,                                         
                                                                            
                                            Blueberry Cheesecake,                                         
                                                                            
                                            Mashed Potato","Friendly Staff","Decor,                                         
                                                                            
                                            Romantic Dinner,                                         
                                                                            
                                            Live Music","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone","Nithyothsav - Hotel Ramanashree","https://www.zomato.com/bangalore/nithyothsav-hotel-ramanashree-mg-road","","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone&page=2","080 46659000","North Indian, Chinese","Average ₹1,000 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking AvailableBuffet","null","3.2/5                                                    
                                                
                                                
                                                    Based on 31 votes                                                
												·","Today  7 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Cafe Treat - The Pride Hotel","https://www.zomato.com/bangalore/cafe-treat-the-pride-hotel-richmond-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=12","+91 8861005957","Continental, Asian, Italian","Average ₹1,000 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking Available4/5 StarOutdoor Seating","null","3.1/5                                                    
                                                
                                                
                                                    Based on 54 votes                                                
												·","Today  7 AM to 11:30 PM","null","Lunch Buffet,                                         
                                                                            
                                            Coffee","Decor","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Hotel Karavali Beach","https://www.zomato.com/bangalore/hotel-karavali-beach-shanti-nagar","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=5","+91 9741340529","Seafood, Mangalorean, Chinese","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.2/5                                                    
                                                
                                                
                                                    12  votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone","Mainland China","https://www.zomato.com/bangalore/mainland-china-church-street","","","080 25597722","Chinese","Average ₹1,700 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Buffet","ICICI Bank Culinary Treats","3.7/5                                                    
                                                
                                                
                                                    727  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","The best of its kind, authentic Chinese food in town.","Hunan Tofu,                                         
                                                                            
                                            Dim Sum,                                         
                                                                            
                                            Jumbo Prawn,                                         
                                                                            
                                            Momos,                                         
                                                                            
                                            Sweet Corn Soup,                                         
                                                                            
                                            Crispy Corn Chilli Pepper,                                         
                                                                            
                                            Lunch Buffet","Courteous Staff,                                         
                                                                            
                                            Friendly Staff","Decor","Roast Lamb In Mahlak Sauce"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Hotel Ashoka","https://www.zomato.com/bangalore/hotel-ashoka-shivajinagar","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=15","080 25554521","South Indian","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.1/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  10 AM to 8 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone","70 Brigade - Iris Hotel","https://www.zomato.com/bangalore/70-brigade-iris-hotel-brigade-road","","","080 40555888","Chinese, North Indian, Pizza","Average ₹1,000 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    

            Valet Parking AvailableBuffet","null","3.5/5                                                    
                                                
                                                
                                                    Based on 92 votes                                                
												·","Today  7 AM to 10:45 PM","null","Chocolate Ice Cream,                                         
                                                                            
                                            Lunch Buffet,                                         
                                                                            
                                            Mysore Pak","Decor","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-brigade-road?ref_page=subzone","InBento","https://www.zomato.com/bangalore/inbento-shanti-nagar","","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-brigade-road?ref_page=subzone&page=6","+91 9663076953","Japanese","Average ₹450 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 3 PM, 7 PM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Bharathi Dosa Camp","https://www.zomato.com/bangalore/bharathi-dosa-camp-shivajinagar","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=16","+91 9880359641","South Indian","Average ₹100 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.0/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  2 PM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Koshys Calcutta Chats","https://www.zomato.com/bangalore/koshys-calcutta-chats-brigade-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=2","+91 9740292604","Fast Food","Average ₹200 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    47  votes                                                
												·","Today  12 Noon to 11 PM","null","Sevpuri,                                         
                                                                            
                                            Bhelpuri,                                         
                                                                            
                                            Panipuri,                                         
                                                                            
                                            Papdi Chaat","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Baskin Robbins","https://www.zomato.com/bangalore/baskin-robbins-brigade-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=3","080 45128617","Ice Cream","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and BakesOutdoor Seating","null","3.2/5                                                    
                                                
                                                
                                                    Based on 8 votes                                                
												·","Today  10 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Midnight Express","https://www.zomato.com/bangalore/midnight-express-koramangala-5th-block","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=6","+91 9538100092","North Indian, Chinese, Continental","Average ₹650 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","2.7/5                                                    
                                                
                                                
                                                    25  votes                                                
												·","Today  11 PM to 7 AM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/north-indian?ref_page=subzone","Alice Cuisine Home Made","https://www.zomato.com/bangalore/alice-cuisine-home-made-shivajinagar","","https://www.zomato.com/bangalore/brigade-road-restaurants/north-indian?ref_page=subzone&page=8","+91 7899118972","North Indian, Biryani, South Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 4 PM, 6 PM to 10 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Halli Oota","https://www.zomato.com/bangalore/halli-oota-st-marks-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=14","080 22219009","South Indian","Average ₹250 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.2/5                                                    
                                                
                                                
                                                    Based on 7 votes                                                
												·","Today  12:30 PM to 3:30 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Portland Steakhouse & Cafe","https://www.zomato.com/bangalore/portland-steakhouse-cafe-mg-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=4","080 25593405","Steak, Italian, Continental, American, Burger","Average ₹1,500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
        
        
        
        
        
        
                Wine
            
    

            Outdoor Seating","Romantic
 
            European & Mediterranean","4.3/5                                                    
                                                
                                                
                                                    1557  votes                                                
												·","Today  11:30 AM to 11 PM","Their wide variety of steaks & sizzlers","Spaghetti,                                         
                                                                            
                                            Beef Steak,                                         
                                                                            
                                            Bbq Chicken Pizza,                                         
                                                                            
                                            Apple Pie,                                         
                                                                            
                                            Mojito,                                         
                                                                            
                                            Creme Brulee,                                         
                                                                            
                                            Cheesecake","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Friendly Service","Lovely Ambience,                                         
                                                                            
                                            Decor,                                         
                                                                            
                                            Classy Ambience","Olive Tapenade Bruschettas, Creme Brulee, Chipotle Supreme Steak, Chateaubriand Steak"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants?desserts-bakes=1&ref_page=subzone","The French Loaf","https://www.zomato.com/bangalore/the-french-loaf-ulsoor","","https://www.zomato.com/bangalore/brigade-road-restaurants?desserts-bakes=1&ref_page=subzone&page=2","080 32217203","Bakery, Desserts","Average ₹400 for two people (approx.)","Highlights
        
            Desserts and Bakes","null","2.7/5                                                    
                                                
                                                
                                                    Based on 30 votes                                                
												·","Today  7:30 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","The Fisherman's Wharf","https://www.zomato.com/bangalore/the-fishermans-wharf-lavelle-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=6","+91 7353800001","Seafood, Continental, Goan, Asian","Average ₹1,100 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking AvailableSmoking Area","Super seafood","3.8/5                                                    
                                                
                                                
                                                    491  votes                                                
												·","Today  12 Noon to 1 AM","Ambience and delectable coastal food","Gulab Jamun,                                         
                                                                            
                                            Chocolate Cake,                                         
                                                                            
                                            Lunch Buffet,                                         
                                                                            
                                            Chicken Wings,                                         
                                                                            
                                            Goan Fish Curry,                                         
                                                                            
                                            Prawn Curry,                                         
                                                                            
                                            Chicken Biryani","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Decor,                                         
                                                                            
                                            Live Music","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/north-indian?ref_page=subzone","New Arya Bhavan","https://www.zomato.com/bangalore/new-arya-bhavan-mg-road","","https://www.zomato.com/bangalore/brigade-road-restaurants/north-indian?ref_page=subzone&page=6","080 40913062","Street Food, Beverages, North Indian","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","2.7/5                                                    
                                                
                                                
                                                    Based on 19 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Infinitea Tea Room & Tea Store","https://www.zomato.com/bangalore/infinitea-tea-room-tea-store-cunningham-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=19","080 41148428","Continental, Cafe, Desserts","Average ₹1,000 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Valet Parking Available","null","4.1/5                                                    
                                                
                                                
                                                    707  votes                                                
												·","Today  11 AM to 11 PM","Their excellent teas  and breakfasts.","Momos,                                         
                                                                            
                                            Tiramisu,                                         
                                                                            
                                            Bruschettas,                                         
                                                                            
                                            Mudpie,                                         
                                                                            
                                            Masala Tea,                                         
                                                                            
                                            Masala Chai,                                         
                                                                            
                                            Scones","Courteous Staff,                                         
                                                                            
                                            Prompt Service","Decor,                                         
                                                                            
                                            Lovely Ambience","Tiramisu, Darjeeling Tea, Grilled Basil Pesto Chicken, Belgian Dark Chocolate Macarons, Salads And Pizza"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","My Space - ITC My Fortune","https://www.zomato.com/bangalore/my-space-itc-my-fortune-richmond-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=16","+91 9899567054","Finger Food","Average ₹2,000 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            WifiNightlife","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11:45 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone","BISO - Citrus Hotels","https://www.zomato.com/bangalore/biso-citrus-hotels-cunningham-road","","https://www.zomato.com/bangalore/brigade-road-restaurants?buffet=1&ref_page=subzone&page=2","+91 7022006109","North Indian, South Indian, Italian, Continental","Average ₹1,100 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor SeatingValet Parking AvailableBuffet","null","3.5/5                                                    
                                                
                                                
                                                    93  votes                                                
												·","Today  24 Hours","null","Kulcha,                                         
                                                                            
                                            Ice Tea,                                         
                                                                            
                                            Panipuri,                                         
                                                                            
                                            Papdi Chaat","Outdoor Seating","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Manhattan","https://www.zomato.com/bangalore/manhattan-1-lavelle-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=18","+91 8040333111","American, Finger Food","Average ₹1,000 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            NightlifeValet Parking AvailableSmoking Area","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 12 Midnight","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Jet Set - The Infantry Hotel","https://www.zomato.com/bangalore/jet-set-the-infantry-hotel-infantry-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=15","null","Continental, Italian","Average ₹650 for two people (approx.)","Highlights
                
                Breakfast","null","2.8/5                                                    
                                                
                                                
                                                    Based on 21 votes                                                
												·","Today  6:30 AM to 11 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Pai Vihar","https://www.zomato.com/bangalore/pai-vihar-city-market","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=6","+91 9611089099","South Indian, Street Food, Chinese, Fast Food","Average ₹250 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.2/5                                                    
                                                
                                                
                                                    Based on 21 votes                                                
												·","Today  7:30 AM to 10:30 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Chung's Chinese Corner","https://www.zomato.com/bangalore/chungs-chinese-corner-cunningham-road","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=6","080 32211006","Chinese","Average ₹700 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.1/5                                                    
                                                
                                                
                                                    136  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","null","Chicken Lollipop,                                         
                                                                            
                                            Honey Chilli Chicken","Prompt Service","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone","Roshan Taj","https://www.zomato.com/bangalore/roshan-taj-ulsoor","","https://www.zomato.com/bangalore/brigade-road-restaurants/chinese?ref_page=subzone&page=5","+91 9141233529","North Indian, Chinese","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 11:30 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Pao Walla By My way","https://www.zomato.com/bangalore/pao-walla-by-my-way-ulsoor","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=18","080 48508268","Street Food","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 9 PM","null","null","null","null","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","20 Feet High","https://www.zomato.com/bangalore/20-feet-high-church-street","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=6","080 49652682","American, Continental, Steak","Average ₹1,000 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            NightlifeOutdoor SeatingWifiLive Sports ScreeningValet Parking Available","Happy hours
 
            Best bars & pubs","3.7/5                                                    
                                                
                                                
                                                    Based on 550 votes                                                
												·","Today  11 AM to 11 PM","Happy Hours and Ladies Nights","Non Veg Platter,                                         
                                                                            
                                            Beef Steak,                                         
                                                                            
                                            Mash Potato,                                         
                                                                            
                                            Fries,                                         
                                                                            
                                            Lamb Roast,                                         
                                                                            
                                            Chicken Steak,                                         
                                                                            
                                            Chicken Wings","Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Decor,                                         
                                                                            
                                            Cozy Place,                                         
                                                                            
                                            Outdoor Seating","null"
"Brigade Road                        (124 places)","https://www.zomato.com/bangalore/brigade-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone","Lakeview Milkbar","https://www.zomato.com/bangalore/lakeview-milkbar-mg-road","","https://www.zomato.com/bangalore/dine-out-in-brigade-road?ref_page=subzone&page=5","080 25582161","Desserts, Cafe, Bakery","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","Legendary outlets
 
            Great cafes
 
            Sweet tooth","3.8/5                                                    
                                                
                                                
                                                    1022  votes                                                
												·","Today  9 AM to 12 Midnight","Serving Bangaloreans since decades with their sundaes.","Lamb Burger,                                         
                                                                            
                                            Vanilla Ice Cream,                                         
                                                                            
                                            Breakfast,                                         
                                                                            
                                            Masala Omelette,                                         
                                                                            
                                            Hot Chocolate Fudge,                                         
                                                                            
                                            Brownie Fudge,                                         
                                                                            
                                            Banana Split","Prompt Service","null","null"
