location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-malleshwaram?ref_page=subzone","Sports Bar - Le Meridien","https://www.zomato.com/bangalore/sports-bar-le-meridien-sankey-road","","","080 2226223","Finger Food","Average ₹2,500 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Nightlife","Luxury dining","3.2/5                                                    
                                                
                                                
                                                    25  votes                                                
												·","Today  11 AM to 11:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone","G. P. S. Kaapi Thindi","https://www.zomato.com/bangalore/g-p-s-kaapi-thindi-malleshwaram","","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone&page=4","080 23444900","Street Food","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.0/5                                                    
                                                
                                                
                                                    Based on 7 votes                                                
												·","Today  8 AM to 10 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone","Soundarya Military Hotel","https://www.zomato.com/bangalore/soundarya-military-hotel-rajajinagar","","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone&page=9","+91 9980811046","South Indian","Average ₹200 for two people (approx.)","null","null","3.2/5                                                    
                                                
                                                
                                                    Based on 12 votes                                                
												·","Today  12:30 PM to 4:30 PM, 7:30 PM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Asha Sweets Centre","https://www.zomato.com/bangalore/asha-sweets-centre-malleshwaram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=3","080 42067320","Desserts, Mithai","Average ₹100 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and Bakes","null","3.7/5                                                    
                                                
                                                
                                                    45  votes                                                
												·","Today  8:30 AM to 10 PM","null","Badam Milk,                                         
                                                                            
                                            Kaju Burfi,                                         
                                                                            
                                            Rabri","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Melting Melodies","https://www.zomato.com/bangalore/melting-melodies-malleshwaram","","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 7259888115","Desserts, Bakery","Average ₹250 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 10 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-malleshwaram?ref_page=subzone","Holly Pipe","https://www.zomato.com/bangalore/holly-pipe-rajajinagar","","","+91 8123837204","North Indian","Average ₹500 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaNightlifeOutdoor SeatingWifi","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Kudla Beach","https://www.zomato.com/bangalore/kudla-beach-rajajinagar","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=5","080 32409844","North Indian, South Indian, Seafood, Chinese","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.0/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  11 AM to 4:30 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Karavali Lunch Home","https://www.zomato.com/bangalore/karavali-lunch-home-malleshwaram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=3","+91 9900561139","South Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.4/5                                                    
                                                
                                                
                                                    25  votes                                                
												·","Today  11 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Bun World","https://www.zomato.com/bangalore/bun-world-malleshwaram","","","080 23314456","Bakery, Desserts, Fast Food","Average ₹250 for two people (approx.)","Highlights
        
            Outdoor SeatingDesserts and Bakes","null","3.5/5                                                    
                                                
                                                
                                                    95  votes                                                
												·","Today  7:30 AM to 9:30 PM","null","Hot Dog,                                         
                                                                            
                                            Cheese Sandwich,                                         
                                                                            
                                            Honey Cake,                                         
                                                                            
                                            Apple Cake,                                         
                                                                            
                                            Veg Cheese Burger,                                         
                                                                            
                                            Chocolate Donut","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Petoo","https://www.zomato.com/bangalore/petoo-seshadripuram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=6","Not Available","Biryani, North Indian, Andhra","Average ₹450 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Udupa Fast Food","https://www.zomato.com/bangalore/udupa-fast-food-rajajinagar","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=6","+91 9341232276","South Indian","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  7 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Night Out Biryani","https://www.zomato.com/bangalore/night-out-biryani-rajajinagar","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=6","Not Available","Biryani, North Indian","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 2 AM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Amrith Ice Cream","https://www.zomato.com/bangalore/amrith-ice-cream-malleshwaram","","","080 23345035","Desserts, Ice Cream","Average ₹100 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor SeatingDesserts and Bakes","null","3.7/5                                                    
                                                
                                                
                                                    Based on 46 votes                                                
												·","Today  Closed","null","Hot Chocolate Fudge","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone","Savi Sagar","https://www.zomato.com/bangalore/savi-sagar-rajajinagar","","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone&page=4","+91 9353050402","South Indian, North Indian, Chinese","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  6:30 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Sattvik Aahar","https://www.zomato.com/bangalore/sattvik-aahar-malleshwaram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=3","+91 9341957222","North Indian","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 11 AM, 5 PM to 7 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Maiya's","https://www.zomato.com/bangalore/maiyas-malleshwaram","","","080 40907332","South Indian, Fast Food","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.5/5                                                    
                                                
                                                
                                                    Based on 226 votes                                                
												·","Today  8:30 AM to 12 Noon, 12:30 PM to 3 PM, 3:30 PM to 9:30 PM","It's South Indian breakfast.","Filter Coffee,                                         
                                                                            
                                            Bonda Soup,                                         
                                                                            
                                            Puri Saagu,                                         
                                                                            
                                            Rava Masala Dosa,                                         
                                                                            
                                            Breakfast,                                         
                                                                            
                                            Curd Vada,                                         
                                                                            
                                            Pakoda","Decor","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Hotel Food Paradise","https://www.zomato.com/bangalore/hotel-food-paradise-malleshwaram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=3","080 23566758","North Indian, Chinese","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.0/5                                                    
                                                
                                                
                                                    Based on 6 votes                                                
												·","Today  10 AM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Kanti Sweets","https://www.zomato.com/bangalore/kanti-sweets-1-malleshwaram","","","080 22960607","Mithai","Average ₹200 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.1/5                                                    
                                                
                                                
                                                    Based on 8 votes                                                
												·","Today  10 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Antarastriya","https://www.zomato.com/antarastriya","","","+91 9741412613","Fast Food","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
                Vegetarian Only","null","3.5/5                                                    
                                                
                                                
                                                    227  votes                                                
												·","Today  12 Noon to 10 PM","null","Momos,                                         
                                                                            
                                            Chinese Bhel,                                         
                                                                            
                                            Alfredo Pasta,                                         
                                                                            
                                            Manchow Soup,                                         
                                                                            
                                            Gobhi Manchurian,                                         
                                                                            
                                            Spring Roll,                                         
                                                                            
                                            American Chop Suey","null","null","Chilli Garlic Noodles, American Chopsuey, White Pasta, Aloo Manchurian, Peking Noodles, Babycorn Fried Rice"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone","Dakshin - ITC Windsor","https://www.zomato.com/bangalore/dakshin-itc-windsor-sankey-road","","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone&page=6","080 61401482","South Indian","Average ₹2,200 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
                Wheelchair Accessible
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Wifi4/5 Star","Luxury dining","3.9/5                                                    
                                                
                                                
                                                    181  votes                                                
												·","Today  12:30 PM to 2:45 PM, 7 PM to 11:30 PM","superb interiors, decor and service..","Appam,                                         
                                                                            
                                            Veg Stew,                                         
                                                                            
                                            Papadum,                                         
                                                                            
                                            Banana Dosa,                                         
                                                                            
                                            Prawn Curry,                                         
                                                                            
                                            Veg Thali,                                         
                                                                            
                                            Filter Coffee","Decor,                                         
                                                                            
                                            Elegant Ambience,                                         
                                                                            
                                            Live Music","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-malleshwaram?ref_page=subzone","","","null","","","","","","","","","","","","",""
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone","Sagar Hotel","https://www.zomato.com/bangalore/sagar-hotel-rajajinagar","","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone&page=3","080 23325917","North Indian, Chinese, Street Food","Average ₹400 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","4.1/5                                                    
                                                
                                                
                                                    402  votes                                                
												·","Today  12 Noon to 11 PM","null","Vada Pav,                                         
                                                                            
                                            Dabeli,                                         
                                                                            
                                            Pav Bhaji,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Watermelon Juice,                                         
                                                                            
                                            Tawa Pulao,                                         
                                                                            
                                            Jal-jeera","Prompt Service","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Crunch Pizzas","https://www.zomato.com/bangalore/crunch-pizzas-rajajinagar","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=2","080 65651182","Italian, Pizza","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","Mr Gola","https://www.zomato.com/bangalore/mr-gola-malleshwaram","","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9930810915","Desserts","Average ₹100 for two people (approx.)","Highlights
                
        
        
                Takeaway Only
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/north-indian?ref_page=subzone","Natis By Wings","https://www.zomato.com/bangalore/natis-by-wings-malleshwaram","","","+91 7795565588","North Indian","Average ₹200 for two people (approx.)","null","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-malleshwaram?ref_page=subzone","Smoor Cafe","https://www.zomato.com/bangalore/smoor-cafe-malleshwaram","","","080 22682150","Cafe, Desserts, Continental","Average ₹800 for two people (approx.)","Highlights
        
            Desserts and Bakes","null","3.1/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  10 AM to 10:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone","Banjara - Goldfinch Hotel","https://www.zomato.com/bangalore/banjara-goldfinch-hotel-seshadripuram","","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone&page=2","+91 8904036512","North Indian, Chinese","Average ₹1,200 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Wifi","null","3.2/5                                                    
                                                
                                                
                                                    150  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11:30 PM","null","Curd Rice,                                         
                                                                            
                                            Dal Makhani,                                         
                                                                            
                                            Butter Chicken,                                         
                                                                            
                                            Mutton Seekh Kebab","Courteous Staff","Decor","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone","Sarayu Fine Dine Restaurant","https://www.zomato.com/bangalore/sarayu-fine-dine-restaurant-rajajinagar","","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone&page=3","080 23592359","North Indian, Mughlai, Chinese","Average ₹800 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor SeatingValet Parking Available","null","2.9/5                                                    
                                                
                                                
                                                    107  votes                                                
												·","Today  12:30 PM to 3 PM, 7 PM to 11 PM","null","Veg Platter,                                         
                                                                            
                                            Masala Papad,                                         
                                                                            
                                            Curd Rice","Outdoor Seating,                                         
                                                                            
                                            Rooftop Ambience","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Five Star Chicken","https://www.zomato.com/bangalore/five-star-chicken-malleshwaram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=3","+91 7676977777","Fast Food, Burger","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.7/5                                                    
                                                
                                                
                                                    20  votes                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?category=11&ref_page=subzone","Samudra Bar & Restaurant","https://www.zomato.com/bangalore/samudra-bar-restaurant-seshadripuram","","","080 23468340","North Indian, Mughlai, Chinese","Average ₹800 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaNightlife","null","3.5/5                                                    
                                                
                                                
                                                    Based on 21 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/north-indian?ref_page=subzone","New Shanthi Sagar","https://www.zomato.com/bangalore/new-shanthi-sagar-malleshwaram","","https://www.zomato.com/bangalore/malleshwaram-restaurants/north-indian?ref_page=subzone&page=2","080 23318588","North Indian, South Indian, Fast Food","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","2.8/5                                                    
                                                
                                                
                                                    56  votes                                                
												·","Today  6:30 AM to 3 PM, 7 PM to 11 PM","null","Masala Dosa","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Gundappa Donne Biryani","https://www.zomato.com/bangalore/gundappa-donne-biryani-seshadripuram","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=4","080 49652671","Biryani","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery","null","2.9/5                                                    
                                                
                                                
                                                    114  votes                                                
												·","Today  8 AM to 11 PM","null","Donne Biryani,                                         
                                                                            
                                            Chicken Kebab,                                         
                                                                            
                                            Keema Vada,                                         
                                                                            
                                            Chicken Curry,                                         
                                                                            
                                            Chilli Chicken,                                         
                                                                            
                                            Breakfast,                                         
                                                                            
                                            Mutton Biryani","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone","Kolkata Biryani and Rolls","https://www.zomato.com/bangalore/kolkata-biryani-and-rolls-rajajinagar","","https://www.zomato.com/bangalore/malleshwaram-restaurants/chinese?ref_page=subzone&page=3","+91 7676471371","North Indian, Chinese, Bengali","Average ₹300 for two people (approx.)","null","null","3.4/5                                                    
                                                
                                                
                                                    Based on 13 votes                                                
												·","Today  6 PM to 10 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone","Mag Rolls & More","https://www.zomato.com/bangalore/mag-rolls-more-rajajinagar","","https://www.zomato.com/bangalore/delivery-in-malleshwaram?ref_page=subzone&page=6","+91 8036844114","Fast Food","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone","The Pastry Shop - The Lalit Ashok Bangalore","https://www.zomato.com/bangalore/the-pastry-shop-the-lalit-ashok-bangalore-seshadripuram","","https://www.zomato.com/bangalore/malleshwaram-restaurants?desserts-bakes=1&ref_page=subzone&page=2","080 30527777","Bakery, Desserts","Average ₹600 for two people (approx.)","Highlights
        
            Desserts and Bakes","Luxury dining","3.4/5                                                    
                                                
                                                
                                                    20  votes                                                
												·","Today  9 AM to 9 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone","The Fast Food","https://www.zomato.com/bangalore/the-fast-food-malleshwaram","","https://www.zomato.com/bangalore/dine-out-in-malleshwaram?ref_page=subzone&page=3","080 23346483","South Indian, Fast Food","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.4/5                                                    
                                                
                                                
                                                    Based on 33 votes                                                
												·","Today  7 AM to 9:30 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants/north-indian?ref_page=subzone","Aastha Bengali Mess","https://www.zomato.com/bangalore/aastha-bengali-mess-yeshwantpur","","https://www.zomato.com/bangalore/malleshwaram-restaurants/north-indian?ref_page=subzone&page=3","+91 9341289208","North Indian, Bengali","Average ₹200 for two people (approx.)","null","null","3.4/5                                                    
                                                
                                                
                                                    44  votes                                                
												·","Today  12 Noon to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?buffet=1&ref_page=subzone","","","null","","","","","","","","","","","","",""
"Malleshwaram                        (215 places)","https://www.zomato.com/bangalore/malleshwaram-restaurants","See more ›","https://www.zomato.com/bangalore/malleshwaram-restaurants?buffet=1&ref_page=subzone","Sangam Restaurant","https://www.zomato.com/bangalore/sangam-restaurant-rajajinagar","","","080 43111111","North Indian, South Indian","Average ₹550 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Buffet","null","3.2/5                                                    
                                                
                                                
                                                    Based on 59 votes                                                
												·","Today  7 AM to 10:30 AM, 1 PM to 3:30 PM, 7 PM to 10:30 PM","null","Kashmiri Pulao,                                         
                                                                            
                                            Dal Makhani,                                         
                                                                            
                                            Paneer Butter Masala,                                         
                                                                            
                                            Jal-jeera","null","null","null"
