location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-sarjapur-road?ref_page=subzone","Something Bong","https://www.zomato.com/bangalore/something-bong-bellandur","","","+91 8970502980","Cafe, Fast Food, Bengali","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Wallet Accepted","null","3.3/5                                                    
                                                
                                                
                                                    50  votes                                                
												·","Today  12 Noon to 3 PM, 6 PM to 10:30 PM","null","Egg Curry,                                         
                                                                            
                                            Mutton Kasha,                                         
                                                                            
                                            Chicken Kasha,                                         
                                                                            
                                            Chicken Samosa","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Punjab Zone","https://www.zomato.com/bangalore/punjab-zone-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=9","+91 9035425026","North Indian","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 4 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","Squeez Juice Bars","https://www.zomato.com/bangalore/squeez-juice-bars-bellandur","","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9940326487","Beverages, Fast Food","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
                Takeaway Only
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  8 AM to 12 Midnight","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Subway","https://www.zomato.com/bangalore/subway-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=4","080 65555650","Fast Food, Salad, Healthy Food","Average ₹600 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.2/5                                                    
                                                
                                                
                                                    Based on 41 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","Payohima Ice Creams","https://www.zomato.com/bangalore/payohima-ice-creams-sarjapur-road","","","080 65374471","Desserts","Average ₹300 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.2/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","High Lounge Grill 'N' Chill - The Berry's","https://www.zomato.com/bangalore/high-lounge-grill-n-chill-the-berrys-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=4","null","North Indian, Continental","Average ₹1,000 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Valet Parking AvailableLive Sports ScreeningSmoking Area","null","3.0/5                                                    
                                                
                                                
                                                    25  votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Chefactory","https://www.zomato.com/bangalore/chefactory-marathahalli","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=3","080 49653302","North Indian, Fast Food","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.2/5                                                    
                                                
                                                
                                                    6  votes                                                
												·","Today  11:30 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone","Kolkata Famous Kati Roll","https://www.zomato.com/bangalore/kolkata-famous-kati-roll-bellandur","","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone&page=9","+91 8553388010","Fast Food","Average ₹100 for two people (approx.)","null","null","3.1/5                                                    
                                                
                                                
                                                    5  votes                                                
												·","Today  2 PM to 10:30 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Spicy Punjabi Pharatha","https://www.zomato.com/bangalore/spicy-punjabi-pharatha-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=8","+91 8088448530","North Indian, South Indian, Chinese","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.5/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","Sweet Chariot","https://www.zomato.com/bangalore/sweet-chariot-sarjapur-road","","","080 42038924","Desserts, Fast Food","Average ₹500 for two people (approx.)","Highlights
        
            Desserts and Bakes","null","2.9/5                                                    
                                                
                                                
                                                    Based on 6 votes                                                
												·","Today  11 AM to 8 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","Ooty Chocolates","https://www.zomato.com/bangalore/ooty-chocolates-sarjapur-road","","","+91 9686090411","Desserts","Average ₹300 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10:30 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Rangla Punjab","https://www.zomato.com/bangalore/rangla-punjab-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=2","+91 8884868470","North Indian","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.4/5                                                    
                                                
                                                
                                                    157  votes                                                
												·","Today  11 AM to 4 PM, 6:30 PM to 11 PM","null","Sweet Lassi,                                         
                                                                            
                                            Matar Paneer,                                         
                                                                            
                                            Dal Tadka,                                         
                                                                            
                                            Paneer Butter Masala,                                         
                                                                            
                                            Dal Makhani,                                         
                                                                            
                                            Kulcha,                                         
                                                                            
                                            Malai Kofta","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Chung Wah","https://www.zomato.com/bangalore/chung-wah-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=3","080 49652866","Chinese, Thai","Average ₹700 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.4/5                                                    
                                                
                                                
                                                    158  votes                                                
												·","Today  12 Noon to 4 PM, 7 PM to 11 PM","null","Chicken Noodle,                                         
                                                                            
                                            Schezwan Fried Rice,                                         
                                                                            
                                            Golden Fried Prawn,                                         
                                                                            
                                            Dim Sum,                                         
                                                                            
                                            Manchow Soup,                                         
                                                                            
                                            Chowmein,                                         
                                                                            
                                            Kung Pao Chicken","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone","South Taste","https://www.zomato.com/bangalore/south-taste-bellandur","","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone&page=9","null","South Indian","Average ₹300 for two people (approx.)","null","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Just Delhiwala","https://www.zomato.com/bangalore/just-delhiwala-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=8","+91 7022733056","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.2/5                                                    
                                                
                                                
                                                    Based on 8 votes                                                
												·","Today  11 AM to 3:30 PM, 7 PM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-sarjapur-road?ref_page=subzone","Cafe Login","https://www.zomato.com/bangalore/cafe-login-sarjapur-road","","","+91 9620536117","Cafe, Continental, Chinese","Average ₹500 for two people (approx.)","Highlights
        
            Outdoor SeatingLive Sports Screening","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","B Healthy","https://www.zomato.com/bangalore/b-healthy-sarjapur-road","","","+91 9986133222","Bakery","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Pre-Ordering RequiredDesserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 6 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Eatsomnia","https://www.zomato.com/bangalore/eatsomnia-koramangala-5th-block","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=3","+91 9035955182","North Indian, South Indian, Chinese, Continental","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","3.4/5                                                    
                                                
                                                
                                                    105  votes                                                
												·","Today  9 PM to 5 AM","null","Chicken Biryani,                                         
                                                                            
                                            Rajma Chawal,                                         
                                                                            
                                            Brownie","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Health Zingo","https://www.zomato.com/bangalore/health-zingo-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=6","+91 9019234758","North Indian, Salad, Healthy Food","Average ₹600 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.5/5                                                    
                                                
                                                
                                                    Based on 307 votes                                                
												·","Today  8 AM to 10 PM","null","Skin Glow Juice,                                         
                                                                            
                                            Buttermilk,                                         
                                                                            
                                            Sattu Paratha,                                         
                                                                            
                                            Khichdi,                                         
                                                                            
                                            Pav Bhaji,                                         
                                                                            
                                            Poha,                                         
                                                                            
                                            Masala Dosa","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Board Games,                                         
                                                                            
                                            Decor","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Majlis Family Restaurant","https://www.zomato.com/bangalore/majlis-family-restaurant-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=8","080 42106000","Chinese, North Indian, Mughlai, Biryani","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.9/5                                                    
                                                
                                                
                                                    Based on 15 votes                                                
												·","Today  8 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","East Delicious","https://www.zomato.com/bangalore/east-delicious-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=5","+91 8553841195","Chinese, Street Food","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.9/5                                                    
                                                
                                                
                                                    Based on 9 votes                                                
												·","Today  11:30 AM to 4 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Red Chillies","https://www.zomato.com/bangalore/red-chillies-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=4","+91 9742141249","Chinese","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                                Serves Non Veg","null","2.9/5                                                    
                                                
                                                
                                                    11  votes                                                
												·","Today  12:30 PM to 10 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Chef's Gallery","https://www.zomato.com/bangalore/chefs-gallery-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=7","+91 9972432211","Chinese, Italian, North Indian","Average ₹700 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Wine and Beer","null","2.8/5                                                    
                                                
                                                
                                                    54  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 10:30 PM","null","Lunch Buffet,                                         
                                                                            
                                            Draught Beer","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?buffet=1&ref_page=subzone","Bakasur","https://www.zomato.com/bangalore/bakasur-bellandur","","","080 49653233","North Indian","Average ₹1,500 for two people (approx.)","Highlights
        
            Outdoor SeatingBuffetValet Parking AvailableSmoking Area","null","3.4/5                                                    
                                                
                                                
                                                    1183  votes                                                
												·","Today  12 Noon to 3:15 PM, 7 PM to 11:15 PM","Value for money, delectable buffet spread.","Kheer,                                         
                                                                            
                                            Chicken Biryani,                                         
                                                                            
                                            Panipuri,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Gulab Jamun,                                         
                                                                            
                                            Honey Chicken,                                         
                                                                            
                                            Rasmalai","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor,                                         
                                                                            
                                            Live Music,                                         
                                                                            
                                            Rooftop Ambience","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone","Taza Tawa","https://www.zomato.com/bangalore/taza-tawa-sarjapur-road","","https://www.zomato.com/bangalore/dine-out-in-sarjapur-road?ref_page=subzone&page=3","+91 9141224411","North Indian, Chinese","Average ₹550 for two people (approx.)","null","null","2.9/5                                                    
                                                
                                                
                                                    Based on 9 votes                                                
												·","Today  11 AM to 11:30 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone","Laddoos","https://www.zomato.com/bangalore/laddoos-bellandur","","https://www.zomato.com/bangalore/sarjapur-road-restaurants?desserts-bakes=1&ref_page=subzone&page=2","080 42192763","Street Food, Desserts, Mithai","Average ₹200 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.3/5                                                    
                                                
                                                
                                                    Based on 24 votes                                                
												·","Today  10 AM to 10 PM","null","Chole Bhature","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Yummy Tummy","https://www.zomato.com/bangalore/yummy-tummy-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=7","080 41317776","North Eastern, Chinese","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.3/5                                                    
                                                
                                                
                                                    Based on 18 votes                                                
												·","Today  Closed","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Grand Park Restaurant","https://www.zomato.com/bangalore/grand-park-restaurant-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=9","+91 8554884846","North Indian, Bengali, Chinese","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  6 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","La Casa","https://www.zomato.com/bangalore/la-casa-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=2","080 49652108","Chinese, North Indian, American, Italian, Continental","Average ₹1,500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaValet Parking AvailableFree ParkingOutdoor Seating","null","3.7/5                                                    
                                                
                                                
                                                    531  votes                                                
												·","Today  11 AM to 11 PM","null","Potato Mash,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Cold Coffee,                                         
                                                                            
                                            Chicken Lasagne,                                         
                                                                            
                                            Pork Roast,                                         
                                                                            
                                            Mexican Bisque,                                         
                                                                            
                                            Chicken Steak","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Service,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Cosy Ambience,                                         
                                                                            
                                            Decor,                                         
                                                                            
                                            Live Music","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Juice Berg","https://www.zomato.com/bangalore/juice-berg-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=5","080 45133111","Juices","Average ₹200 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","3.0/5                                                    
                                                
                                                
                                                    4  votes                                                
												·","Today  5 PM to 10:30 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Just Bake","https://www.zomato.com/bangalore/just-bake-4-sarjapur-road","","","+91 8970010111","Bakery","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","2.8/5                                                    
                                                
                                                
                                                    10  votes                                                
												·","Today  10 AM to 10 PM","Delicious and rich signature cakes.","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","V. V. Reddy Hotel","https://www.zomato.com/bangalore/v-v-reddy-hotel-sarjapur-road","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=5","+91 9448436524","South Indian","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Hotel C4Chicken","https://www.zomato.com/bangalore/hotel-c4chicken-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=9","+91 8296454456","North Indian","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Sarjapur Road                        (208 places)","https://www.zomato.com/bangalore/sarjapur-road-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone","Vayal","https://www.zomato.com/bangalore/vayal-bellandur","","https://www.zomato.com/bangalore/delivery-in-sarjapur-road?ref_page=subzone&page=8","+91 9986898555","Kerala, Chinese","Average ₹450 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Wallet Accepted","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
