location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-banashankari?ref_page=subzone","The Chocolate Room","https://www.zomato.com/bangalore/the-chocolate-room-banashankari","","","080 26768182","Cafe, Desserts, Bakery","Average ₹600 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            WifiServes Jain FoodDesserts and BakesOutdoor Seating","null","3.2/5                                                    
                                                
                                                
                                                    9  votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-banashankari?ref_page=subzone","Linnet Bar & Restaurant","https://www.zomato.com/bangalore/linnet-bar-restaurant-banashankari","","","+91 9845327324","North Indian, Chinese","Average ₹1,200 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Nightlife","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 11:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Hara Fine Dine","https://www.zomato.com/bangalore/hara-fine-dine-banashankari","","","080 42112211","North Indian, Chinese","Average ₹800 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Valet Parking Available","Veggie friendly","3.7/5                                                    
                                                
                                                
                                                    466  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","null","Malai Kofta,                                         
                                                                            
                                            Jal-jeera,                                         
                                                                            
                                            Coriander Soup,                                         
                                                                            
                                            Manchurian,                                         
                                                                            
                                            Mango Lassi,                                         
                                                                            
                                            Paneer Patiala,                                         
                                                                            
                                            Paneer Tikka","Prompt Service","Lovely Ambience,                                         
                                                                            
                                            Soothing Ambience,                                         
                                                                            
                                            Decor","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Diabetics Dezire Sugarless Sweets and Bakes","https://www.zomato.com/bangalore/diabetics-dezire-sugarless-sweets-and-bakes-basavanagudi","","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9035515333","Desserts, Mithai","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and BakesWallet Accepted","null","3.1/5                                                    
                                                
                                                
                                                    5  votes                                                
												·","Today  10 AM to 9 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Yo Roll Corner","https://www.zomato.com/bangalore/yo-roll-corner-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=5","+91 9008719754","Street Food","Average ₹200 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    Based on 7 votes                                                
												·","Today  10 AM to 9:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","SLV Swadishta","https://www.zomato.com/bangalore/slv-swadishta-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=2","+91 9900166783","South Indian","Average ₹300 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.4/5                                                    
                                                
                                                
                                                    74  votes                                                
												·","Today  7 AM to 10:30 PM","null","Coffee,                                         
                                                                            
                                            Jeera Rice,                                         
                                                                            
                                            Masala Dosa","Prompt Service","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Katriguppe Donne Biryani","https://www.zomato.com/bangalore/katriguppe-donne-biryani-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 9964847091","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Self Service","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 4 PM, 6 PM to 11:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Roving Feast","https://www.zomato.com/bangalore/roving-feast-banashankari","","","080 42024092","Italian, Continental, Fast Food, Chinese","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.7/5                                                    
                                                
                                                
                                                    792  votes                                                
												·","Today  11 AM to 10 PM","Small cosy place serving a bit of Chinese, Italian & Continental.","Chicken Roll,                                         
                                                                            
                                            Dragon Chop Suey,                                         
                                                                            
                                            Nachos,                                         
                                                                            
                                            Paneer Roll,                                         
                                                                            
                                            Egg Roll,                                         
                                                                            
                                            Falafel Roll,                                         
                                                                            
                                            Chicken Momos","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Bengaluru Coffee House","https://www.zomato.com/bangalore/bengaluru-coffee-house-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=2","+91 9880151354","South Indian","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.7/5                                                    
                                                
                                                
                                                    Based on 40 votes                                                
												·","Today  6:30 AM to 12:30 PM, 4 PM to 8:30 PM","null","Coffee,                                         
                                                                            
                                            Khara Bhath,                                         
                                                                            
                                            Idli Vada,                                         
                                                                            
                                            Masala Dosa,                                         
                                                                            
                                            Tirupathi Pongal,                                         
                                                                            
                                            Khali Dosa,                                         
                                                                            
                                            Kali Dosa","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Darbar","https://www.zomato.com/bangalore/darbar-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=5","+91 8861271465","North Indian, Chinese","Average ₹800 for two people (approx.) with alcohol","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            NightlifeOutdoor SeatingSmoking Area","null","2.6/5                                                    
                                                
                                                
                                                    49  votes                                                
												·","Today  11 AM to 11 PM","null","Rooftop Ambience","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","South Kitchen","https://www.zomato.com/bangalore/south-kitchen-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","+91 9880980009","South Indian","Average ₹100 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","4.1/5                                                    
                                                
                                                
                                                    179  votes                                                
												·","Today  7 AM to 12 Noon, 4 PM to 9 PM","null","Khara Bhath,                                         
                                                                            
                                            Kesari Bhaat,                                         
                                                                            
                                            Idli Vada,                                         
                                                                            
                                            Crispy Vada,                                         
                                                                            
                                            Idli Chutney,                                         
                                                                            
                                            Filter Coffee,                                         
                                                                            
                                            Gulab Jamun","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone","Vybhava","https://www.zomato.com/bangalore/vybhava-jayanagar","","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone&page=4","+91 8026653198","South Indian, North Indian","Average ₹250 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.5/5                                                    
                                                
                                                
                                                    28  votes                                                
												·","Today  6:30 AM to 10:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Atithi","https://www.zomato.com/bangalore/atithi-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 7847020006","North Indian","Average ₹750 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.0/5                                                    
                                                
                                                
                                                    9  votes                                                
												·","Today  11:30 AM to 10:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Dal Tadkaa","https://www.zomato.com/bangalore/dal-tadkaa-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","080 26691763","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","2.5/5                                                    
                                                
                                                
                                                    Based on 194 votes                                                
												·","Today  12 Noon to 3 PM, 6:30 PM to 10:30 PM","null","Vanilla Ice Cream,                                         
                                                                            
                                            Boondhi Raita,                                         
                                                                            
                                            Tomato Soup,                                         
                                                                            
                                            Dal Tadka,                                         
                                                                            
                                            Jal-jeera,                                         
                                                                            
                                            Sweet Lassi,                                         
                                                                            
                                            Shahi Malai Paneer","Decor,                                         
                                                                            
                                            Rajasthani Ambience","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Kidambi's Kitchen","https://www.zomato.com/bangalore/kidambis-kitchen-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=3","080 42112211","South Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Valet Parking Available","null","2.8/5                                                    
                                                
                                                
                                                    Based on 41 votes                                                
												·","Today  11:45 AM to 3:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","CakeZone","https://www.zomato.com/bangalore/cakezone-btm","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","+91 9696685500","Bakery, Desserts","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and BakesWallet Accepted","null","3.6/5                                                    
                                                
                                                
                                                    10  votes                                                
												·","Today  7 AM to 12 Midnight","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Sandwichwallas","https://www.zomato.com/bangalore/sandwichwallas-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=7","+91 9731523162","Fast Food","Average ₹250 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.6/5                                                    
                                                
                                                
                                                    88  votes                                                
												·","Today  10:30 AM to 10 PM","null","Veg Burger,                                         
                                                                            
                                            French Fries,                                         
                                                                            
                                            Oreo Shake,                                         
                                                                            
                                            Garlic Bread Richy,                                         
                                                                            
                                            Club Sandwich","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-banashankari?ref_page=subzone","Catch-up-ino","https://www.zomato.com/bangalore/catch-up-ino-banashankari","","","+91 9972988038","Cafe, Burger, Steak, Continental, Chinese","Average ₹800 for two people (approx.)","Highlights
        
            RooftopOutdoor SeatingSmoking AreaWifiLive Sports ScreeningWallet Accepted","null","3.8/5                                                    
                                                
                                                
                                                    44  votes                                                
												·","Today  11 AM to 11 PM","null","Shisha,                                         
                                                                            
                                            Brownie,                                         
                                                                            
                                            French Fries,                                         
                                                                            
                                            Coffee","Friendly Service","Rooftop Ambience","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone","New Imperial Restaurant","https://www.zomato.com/bangalore/new-imperial-restaurant-banashankari","","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone&page=2","080 26714439","North Indian, Chinese","Average ₹450 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    Based on 16 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Coffee Bytes","https://www.zomato.com/bangalore/coffee-bytes-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 9945756375","Fast Food, South Indian","Average ₹100 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","2.9/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  7 AM to 12:30 PM, 4 PM to 8:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Five Star Chicken","https://www.zomato.com/bangalore/five-star-chicken-1-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=4","+91 7676977777","Fast Food, Burger","Average ₹300 for two people (approx.)","Highlights
                
        
        
        
        
                
         Serves Halal","null","2.8/5                                                    
                                                
                                                
                                                    Based on 20 votes                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Sangam Military Hotel","https://www.zomato.com/bangalore/sangam-military-hotel-jayanagar","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=8","+91 9448511744","South Indian","Average ₹250 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    Based on 8 votes                                                
												·","Today  12 Noon to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Banashankari Donne Biryani","https://www.zomato.com/bangalore/banashankari-donne-biryani-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 9066226222","South Indian, Chinese","Average ₹350 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Self Service","null","3.1/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  7 AM to 3:30 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Shri Vinayaka Ice N Juice","https://www.zomato.com/bangalore/shri-vinayaka-ice-n-juice-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=8","+91 9448090792","Beverages, Fast Food","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Puliyogare Point","https://www.zomato.com/bangalore/puliyogare-point-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","080 41692243","South Indian","Average ₹100 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","4.0/5                                                    
                                                
                                                
                                                    200  votes                                                
												·","Today  7 AM to 10 PM","null","Sweet Pongal,                                         
                                                                            
                                            Bisi Bele Bhaath,                                         
                                                                            
                                            Coffee,                                         
                                                                            
                                            Mini Idli,                                         
                                                                            
                                            Vada Sambhar,                                         
                                                                            
                                            Curd Rice,                                         
                                                                            
                                            Open Masala Dosa","Prompt Service","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Rotti Mane","https://www.zomato.com/bangalore/rotti-mane-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","+91 8050503926","South Indian","Average ₹100 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Stoned Monkey","https://www.zomato.com/bangalore/stoned-monkey-banashankari","","","080 49652847","Desserts, Ice Cream","Average ₹350 for two people (approx.)","Highlights
        
            Desserts and BakesOutdoor SeatingWifi","Frozen delights","4.4/5                                                    
                                                
                                                
                                                    588  votes                                                
												·","Today  11 AM to 1 AM","null","Nachos,                                         
                                                                            
                                            Cupcake,                                         
                                                                            
                                            Hot Chocolate Fudge,                                         
                                                                            
                                            Tiramisu,                                         
                                                                            
                                            Waffles,                                         
                                                                            
                                            Butterscotch Ice Cream,                                         
                                                                            
                                            Kiwi Mojito","Friendly Staff","Decor","Red Romance, Mr. Rocher, Lavalicious"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","New Prashanth Hotel","https://www.zomato.com/bangalore/new-prashanth-hotel-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=8","+91 9900966619","South Indian","Average ₹400 for two people (approx.)","null","null","3.4/5                                                    
                                                
                                                
                                                    Based on 17 votes                                                
												·","Today  12 Noon to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Gowri Sweet","https://www.zomato.com/bangalore/gowri-sweet-koramangala-8th-block","","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone&page=2","+91 9886271315","Mithai, Street Food","Average ₹400 for two people (approx.)","Highlights
                
        
        
                Takeaway Only
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    

            Desserts and Bakes","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","The Biryani Cafe","https://www.zomato.com/bangalore/the-biryani-cafe-banashankari","","","+91 8861837788","Biryani, Andhra","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery","Brilliant biryanis","3.7/5                                                    
                                                
                                                
                                                    210  votes                                                
												·","Today  12:30 PM to 3:30 PM, 6:30 PM to 10:30 PM","null","Chicken Biryani,                                         
                                                                            
                                            Chicken Kebab,                                         
                                                                            
                                            Veg Biryani,                                         
                                                                            
                                            Ginger Chicken,                                         
                                                                            
                                            Egg Bhurji,                                         
                                                                            
                                            Donne Biryani,                                         
                                                                            
                                            Dum Biryani","Decor","null","Chilly Chicken, Honey Chicken, Carrot Halwa, Chicken Biryani, Spicy Fried Kebab, Biryani Cafe Special Chicken Fry, Chef Special Chicken Boneless, Biryani Cafe Special Chicken"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/drinks-and-nightlife-in-banashankari?ref_page=subzone","Soho Bar & Grill","https://www.zomato.com/bangalore/soho-bar-grill-basavanagudi","","","080 41609445","North Indian, Chinese, Thai","Average ₹900 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor SeatingNightlifeSmoking Area","null","2.5/5                                                    
                                                
                                                
                                                    251  votes                                                
												·","Today  11 AM to 11:30 PM","null","Shisha,                                         
                                                                            
                                            Thai Chicken,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            French Fries","Rooftop Ambience,                                         
                                                                            
                                            Outdoor Seating","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Kolkata Kathi Roll's","https://www.zomato.com/bangalore/kolkata-kathi-rolls-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=3","+91 9886034310","Fast Food","Average ₹250 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.2/5                                                    
                                                
                                                
                                                    Based on 13 votes                                                
												·","Today  9 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","ET Restaurants","https://www.zomato.com/bangalore/et-restaurants-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","+91 9108694333","North Indian","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Nisarga Garden Restaurant","https://www.zomato.com/bangalore/nisarga-garden-restaurant-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=8","+91 9448261574","South Indian","Average ₹300 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","2.7/5                                                    
                                                
                                                
                                                    Based on 27 votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 10:30 PM","null","null","null","null","null"
