location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredin,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Easy Day Bake & Cafe","https://www.zomato.com/bangalore/easy-day-bake-cafe-koramangala-1st-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=16","+91 9986762476","Bakery","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  8 AM to 10:30 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants?buffet=1&ref_page=subzone","Embers - Nandhana Grand Hotel","https://www.zomato.com/bangalore/embers-nandhana-grand-hotel-koramangala-6th-block","","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants?buffet=1&ref_page=subzone&page=2","080 41858299","North Indian","Average ₹600 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            BuffetValet Parking AvailableWifi","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","3.2/5                                                    
                                                
                                                
                                                    Based on 13 votes                                                
												·","Today  24 Hours","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/chinese?ref_page=subzone","Rolls & More","https://www.zomato.com/bangalore/rolls-more-btm","","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/chinese?ref_page=subzone&page=9","+91 8095855413","Fast Food","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 10:30 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/north-indian?ref_page=subzone","Food And You","https://www.zomato.com/bangalore/food-and-you-1-koramangala-5th-block","","","+91 9886360205","North Indian","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","3.6/5                                                    
                                                
                                                
                                                    71  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Thepla,                                         
                                                                            
                                            Palak Paneer,                                         
                                                                            
                                            Lassi,                                         
                                                                            
                                            Gulab Jamun,                                         
                                                                            
                                            Chole Bhature,                                         
                                                                            
                                            Gujarati Food","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Khasta Nasta","https://www.zomato.com/bangalore/khasta-nasta-koramangala-7th-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=10","Not Available","Street Food","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","3.7/5                                                    
                                                
                                                
                                                    64  votes                                                
												·","Today  11 AM to 11 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Litti Choka,                                         
                                                                            
                                            Rasgulla,                                         
                                                                            
                                            Samosa Chaat,                                         
                                                                            
                                            Jalebi,                                         
                                                                            
                                            Poha","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/chinese?ref_page=subzone","","","null","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/chinese?ref_page=subzone&page=9","","","","","","","","","","","",""
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","The French Loaf","https://www.zomato.com/bangalore/the-french-loaf-koramangala-4th-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=9","+91 7846934551","Bakery","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    

            Smoking AreaDesserts and BakesOutdoor Seating","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","2.7/5                                                    
                                                
                                                
                                                    Based on 159 votes                                                
												·","Today  7:30 AM to 11 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Apple Pie,                                         
                                                                            
                                            Chocolate Brownie,                                         
                                                                            
                                            Croissant,                                         
                                                                            
                                            Lemon Tart,                                         
                                                                            
                                            Chicken Salami","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Tragopan Restaurant","https://www.zomato.com/bangalore/tragopan-restaurant-ejipura","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=12","+91 9742657798","Naga","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Wallet AcceptedValet Parking AvailableSmoking Area","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","3.5/5                                                    
                                                
                                                
                                                    23  votes                                                
												·","Today  12:30 PM to 10:30 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Cafe Thulp","https://www.zomato.com/bangalore/cafe-thulp-koramangala-1st-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=6","080 40933344","Cafe","Average ₹1,000 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery","Featured in Collection 
            Kickass burgers","3.8/5                                                    
                                                
                                                
                                                    2529  votes                                                
												·","Today  10:20 AM to 10:30 PM","Their beef burgers","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Beef Burger,                                         
                                                                            
                                            Fries,                                         
                                                                            
                                            Pork Chops,                                         
                                                                            
                                            Moo Burger,                                         
                                                                            
                                            Truffle,                                         
                                                                            
                                            Waffles,                                         
                                                                            
                                            Chocolate Shake","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Board Games,                                         
                                                                            
                                            Decor","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants/chinese?ref_page=subzone","Momo Jojo","https://www.zomato.com/bangalore/momo-jojo-koramangala-5th-block","","","+91 9739275618","Chinese","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Wallet Accepted","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","4.7/5                                                    
                                                
                                                
                                                    468  votes                                                
												·","Today  11:30 AM to 11 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Chocolate Bao,                                         
                                                                            
                                            Paneer Momos,                                         
                                                                            
                                            Ice Tea,                                         
                                                                            
                                            Mango Chiller,                                         
                                                                            
                                            Momos Platter,                                         
                                                                            
                                            Mushroom Momos,                                         
                                                                            
                                            Tandoori Momos","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff,                                         
                                                                            
                                            Prompt Service","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Zanzibar - Davanam Sarovar Portico Suites","https://www.zomato.com/bangalore/zanzibar-davanam-sarovar-portico-suites-btm","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=18","080 40003333","Finger Food","Average ₹1,200 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking AreaNightlife","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","3.2/5                                                    
                                                
                                                
                                                    Based on 43 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-koramangala-5th-block?ref_page=subzone","Ovenstory Pizza","https://www.zomato.com/bangalore/ovenstory-pizza-koramangala-6th-block","","https://www.zomato.com/bangalore/delivery-in-koramangala-5th-block?ref_page=subzone&page=4","080 49652889","Pizza","Average ₹700 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available
        
        
        
            
    
        
        
        
        
                                Serves Non Veg","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","3.6/5                                                    
                                                
                                                
                                                    22  votes                                                
												·","Today  11 AM to 1 AM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Jose's Mess","https://www.zomato.com/bangalore/joses-mess-btm","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=17","080 26840905","Kerala","Average ₹300 for two people (approx.)","null","null","4.1/5                                                    
                                                
                                                
                                                    160  votes                                                
												·","Today  7 AM to 9:30 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Beef Fry,                                         
                                                                            
                                            Kappa Biryani,                                         
                                                                            
                                            Chicken Biryani,                                         
                                                                            
                                            Chicken Roast,                                         
                                                                            
                                            Beef Roast,                                         
                                                                            
                                            Fish Fry,                                         
                                                                            
                                            Beef Curry","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Prompt Service","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","The Egg Factory","https://www.zomato.com/bangalore/the-egg-factory-koramangala-5th-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=3","080 49653152","Continental","Average ₹650 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor SeatingSmoking Area","Featured in Collection 
            Great breakfasts","3.6/5                                                    
                                                
                                                
                                                    Based on 119 votes                                                
												·","Today  8 AM to 11 PM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Omelette,                                         
                                                                            
                                            Bun Masala,                                         
                                                                            
                                            Khao Suey,                                         
                                                                            
                                            Coffee,                                         
                                                                            
                                            Hot Chocolate,                                         
                                                                            
                                            Egg Pav Bhaji,                                         
                                                                            
                                            Caramel Custard","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Decor","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Hotel Delight","https://www.zomato.com/bangalore/hotel-delight-btm","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=22","+91 9742603585","Kerala","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  8 AM to 10 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Indigo Live Music Bar & Terrace","https://www.zomato.com/bangalore/indigo-live-music-bar-terrace-koramangala-5th-block","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=2","null","Continental","Average ₹1,600 for two people (approx.) with alcohol","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Valet Parking AvailableOutdoor SeatingSmoking AreaNightlife","Featured in Collection 
            Rooftops","3.8/5                                                    
                                                
                                                
                                                    971  votes                                                
												·","Today  5 PM to 1 AM","their live music gigs","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Chicken Nachos,                                         
                                                                            
                                            Chicken Satay,                                         
                                                                            
                                            Paneer Tikka,                                         
                                                                            
                                            Chicken Tikka,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Potato Wedges,                                         
                                                                            
                                            Onion Rings","Service
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Courteous Staff,                                         
                                                                            
                                            Friendly Staff","Look & Feel
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Dance Floor,                                         
                                                                            
                                            Ladies Night,                                         
                                                                            
                                            Rooftop Ambience","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Sri Sai Restaurant","https://www.zomato.com/bangalore/sri-sai-restaurant-btm","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=24","Not Available","South Indian","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  7:30 AM to 10 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants?desserts-bakes=1&ref_page=subzone","Cream Chemistry","https://www.zomato.com/bangalore/cream-chemistry-koramangala-5th-block","","","+91 9916045496","Ice Cream","Average ₹400 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Table booking not available
            
    

            Desserts and Bakes","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","3.9/5                                                    
                                                
                                                
                                                    31  votes                                                
												·","Today  12:30 PM to 1 AM","null","Food
                                
                                                                            
                                                                            
                                                                            
                                                                            
                                                                            
                                                                    
                                
                                                                            
                                            Ice Cream Roll","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-koramangala-5th-block?ref_page=subzone","Juice Valley","https://www.zomato.com/bangalore/juice-valley-btm","","https://www.zomato.com/bangalore/pocket-friendly-delivery-in-koramangala-5th-block?ref_page=subzone&page=15","+91 9148970683","Beverages","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","Report Error                                    
                                
                            
                                                                                                                                
                                        
                                        Claimed listing","3.0/5                                                    
                                                
                                                
                                                    5  votes                                                
												·","Today  10 AM to 11 PM","null","null","null","null","null"
"Koramangala 5th Block                        (200 places)","https://www.zomato.com/bangalore/koramangala-5th-block-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone","Sri Saravana Bhavan","https://www.zomato.com/bangalore/sri-saravana-bhavan-btm","","https://www.zomato.com/bangalore/dine-out-in-koramangala-5th-block?ref_page=subzone&page=19","+91 9611668494","South Indian","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast","Report Error                                    
                                
                            
                                                                                                                                
                                        Claim this listing","3.3/5                                                    
                                                
                                                
                                                    Based on 21 votes                                                
												·","Today  7 AM to 10 PM","null","null","null","null","null"
